original_value,target_mean,target_std,count
1962,8773.21,769.13,2139
1963,8797.92,762.48,2202
1964,8787.37,768.5,2243
1965,8762.23,773.53,2197
1966,8816.58,772.24,2199
1967,8797.38,773.45,2202
1968,8840.3,752.99,2223
1969,8816.03,763.31,2221
1970,8784.83,774.1,2295
1971,8830.05,766.91,2262
1972,8865.41,759.26,2248
1973,8840.29,765.42,2289
1974,8845.6,773.16,2269
1975,8847.32,759.5,2284
1976,8856.66,773.59,2363
1977,8853.3,768.16,2310
1978,8827.57,776.96,2302
1979,8855.52,772.94,2249
1980,8866.49,759.89,2313
1981,8840.23,773.41,2390
1982,8864.66,768.1,2372
1983,8900.17,751.67,2346
1984,8883.03,764.63,2357
1985,8909.59,753.95,2424
1986,8911.93,750.21,2317
1987,8900.91,762.23,2522
1988,8920.09,744.63,2422
1989,8907.97,750.1,2479
1990,8910.81,747.32,2375
1991,8940.23,747.43,2507
1992,8932.47,736.09,2587
1993,8936.91,742.15,2623
1994,8924.23,750.55,2543
1995,8933.94,740.2,2568
1996,8949.59,735.82,2593
1997,8972.52,723.82,2739
1998,8997.63,711.16,2752
1999,8999.15,717.77,2798
2000,8979.07,718.91,2857
2001,9004.23,697.58,2825
2002,9012.44,707.09,2726
2003,9027.98,694.12,2837
2004,9016.51,703.7,2941
2005,9012.51,703.89,3023
2006,9001.46,706.58,3075
2007,9041.87,680.21,3144
2008,9032.42,688.26,3202
2009,9055.89,687.54,3188
2010,9059.07,670.84,3225
2011,9041.89,683.14,3323
2012,9065.78,669.5,3377
2013,9064.63,660.59,3438
2014,9042.27,680.66,3585
2015,9077.24,653.74,3499
2016,9085.45,651.05,3548
2017,9098.69,644.06,3656
2018,9108.81,640.65,3735
2019,9115.37,632.63,3650
2020,9092.9,647.14,3915
2021,9120.15,637.38,4015
2022,9116.84,634.97,4097
2023,9114.3,629.7,4083
2024,9127.87,623.85,4239
2025,9141.35,606.03,4172
2026,9144.72,602.82,4216
2027,9166.86,587.52,4381
2028,9143.78,612.73,4436
2029,9139.47,608.16,4771
2030,9167.08,592.65,4713
2031,9168.15,588.02,4725
2032,9178.9,591.56,4684
2033,9177.14,583.21,4885
2034,9162.73,599.8,4888
2035,9179.67,583.58,5099
2036,9187.55,571.89,5057
2037,9205.09,575.01,5198
2038,9185.74,582.91,5335
2039,9210.63,562.76,5476
2040,9203.19,573.53,5342
2041,9203.6,565.89,5447
2042,9211.04,557.13,5564
2043,9224.63,552.83,5829
2044,9208.6,563.17,5829
2045,9212.21,564.26,5930
2046,9216.43,550.62,6084
2047,9233.54,547.19,6154
2048,9227.79,547.2,6168
2049,9240.16,539.04,6261
2050,9239.94,542.77,6450
2051,9237.17,549.98,6481
2052,9253.78,523.63,6499
2053,9244.88,532.61,6482
2054,9250.16,527.27,6711
2055,9260.05,530.8,6762
2056,9256.08,530.55,6984
2057,9266.57,517.14,6871
2058,9262.34,531.68,7117
2059,9268.01,525.39,7101
2060,9260.77,523.77,7155
2061,9268.44,525.85,7249
2062,9263.0,516.58,7328
2063,9268.44,518.71,7312
2064,9267.88,514.84,7405
2065,9277.02,515.79,7480
2066,9273.62,517.34,7664
2067,9276.15,510.7,7860
2068,9282.53,509.73,7812
2069,9279.69,509.21,7859
2070,9286.34,515.45,7974
2071,9300.85,492.33,7851
2072,9295.08,502.41,7962
2073,9294.99,506.07,7845
2074,9284.43,518.18,8010
2075,9290.28,516.79,7944
2076,9286.86,515.69,8249
2077,9292.93,506.09,7993
2078,9298.97,504.22,8026
2079,9308.07,496.18,8068
2080,9301.76,503.49,8278
2081,9322.05,484.33,8191
2082,9309.3,496.48,8421
2083,9302.8,502.13,8209
2084,9304.95,495.66,8242
2085,9308.11,503.09,8162
2086,9313.76,494.34,8217
2087,9317.9,490.64,8112
2088,9309.81,511.76,8107
2089,9311.94,499.36,8118
2090,9312.48,497.43,8028
2091,9298.16,508.41,7987
2092,9315.81,500.67,8169
2093,9308.71,507.48,8169
2094,9298.11,516.59,7921
2095,9307.77,516.33,7814
2096,9294.84,518.43,7789
2097,9305.86,505.71,7875
2098,9303.85,504.65,7902
2099,9306.47,515.09,7678
2100,9299.4,519.96,7739
2101,9299.78,511.79,8023
2102,9306.08,511.17,7821
2103,9307.47,502.78,7607
2104,9298.34,517.05,7670
2105,9295.35,514.36,7644
2106,9289.78,520.71,7444
2107,9283.75,524.17,7539
2108,9300.15,510.2,7475
2109,9295.4,519.59,7471
2110,9280.79,529.56,7391
2111,9288.29,517.45,7581
2112,9292.83,509.89,7301
2113,9270.92,523.51,7325
2114,9274.38,516.94,7285
2115,9286.0,506.03,7290
2116,9287.86,510.52,7125
2117,9267.66,528.69,7280
2118,9261.01,520.62,7245
2119,9258.68,526.14,7174
2120,9254.37,533.15,7180
2121,9260.48,519.37,7211
2122,9256.65,524.1,7237
2123,9252.43,521.7,6961
2124,9246.36,531.34,7123
2125,9251.01,521.53,7024
2126,9254.02,502.21,6988
2127,9248.67,518.05,7084
2128,9242.83,516.87,7129
2129,9237.43,525.15,7111
2130,9233.66,514.77,7307
2131,9226.9,514.67,7195
2132,9221.85,527.54,7178
2133,9239.8,505.38,7143
2134,9216.17,522.78,7281
2135,9211.43,515.57,7289
2136,9219.93,513.73,7174
2137,9217.59,509.5,7267
2138,9213.46,503.47,7412
2139,9211.27,505.37,7469
2140,9209.5,509.84,7268
2141,9205.1,505.06,7429
2142,9213.17,497.63,7538
2143,9207.59,503.71,7480
2144,9207.89,490.29,7590
2145,9208.6,495.71,7785
2146,9198.56,496.66,7454
2147,9205.38,490.44,7690
2148,9191.93,502.77,7691
2149,9202.86,487.96,7571
2150,9199.43,488.46,7866
2151,9203.83,484.69,7851
2152,9200.81,479.47,7866
2153,9197.72,479.63,8102
2154,9191.07,490.65,7849
2155,9194.85,476.89,7869
2156,9196.91,484.21,7979
2157,9190.24,482.41,8083
2158,9198.56,479.16,8007
2159,9201.22,468.15,8045
2160,9195.15,470.84,8081
2161,9195.66,477.89,8007
2162,9189.87,471.07,8036
2163,9194.16,469.51,8267
2164,9189.02,479.32,8327
2165,9178.96,473.98,8124
2166,9196.9,467.96,8119
2167,9202.6,464.12,8370
2168,9188.5,468.59,8319
2169,9197.8,469.17,8254
2170,9198.27,462.36,8318
2171,9190.29,474.14,8190
2172,9187.78,469.32,8245
2173,9184.38,474.5,8234
2174,9181.85,473.26,8175
2175,9185.25,469.45,8280
2176,9191.85,468.09,8267
2177,9184.76,470.87,8280
2178,9183.58,469.6,8059
2179,9181.89,477.61,8087
2180,9182.91,463.35,8078
2181,9189.39,470.32,8076
2182,9180.57,481.16,8143
2183,9177.72,476.77,8035
2184,9177.76,471.59,7972
2185,9178.92,475.79,7901
2186,9181.34,465.48,7887
2187,9175.39,478.99,7648
2188,9167.56,481.09,7806
2189,9173.61,477.96,7654
2190,9178.24,475.87,7525
2191,9176.45,472.72,7486
2192,9179.02,467.7,7504
2193,9180.62,471.34,7372
2194,9170.54,485.71,7221
2195,9171.01,479.6,7164
2196,9165.38,482.81,7118
2197,9163.63,481.98,6969
2198,9152.36,491.78,6944
2199,9156.79,489.04,6833
2200,9160.12,488.46,6952
2201,9158.67,481.12,6835
2202,9153.89,492.56,6842
2203,9151.16,498.97,6735
2204,9153.59,491.54,6773
2205,9149.53,498.77,6310
2206,9143.63,502.41,6355
2207,9137.86,501.97,6517
2208,9130.58,504.45,6503
2209,9140.2,501.27,6206
2210,9134.14,499.51,6110
2211,9128.34,503.28,6159
2212,9127.8,499.34,6057
2213,9123.78,499.52,6078
2214,9111.16,509.33,5886
2215,9114.9,500.8,5688
2216,9121.99,503.64,5819
2217,9120.24,498.44,5934
2218,9093.07,523.0,5649
2219,9102.61,511.57,5609
2220,9099.42,512.82,5651
2221,9107.37,504.53,5390
2222,9089.83,513.56,5362
2223,9095.65,509.06,5240
2224,9099.52,508.51,5320
2225,9083.71,511.79,5297
2226,9089.03,513.86,5211
2227,9087.27,507.48,5149
2228,9072.45,512.67,5109
2229,9084.8,520.65,5120
2230,9065.97,519.43,5001
2231,9073.63,512.83,4972
2232,9069.43,516.99,4986
2233,9062.17,516.29,4908
2234,9071.12,506.24,4868
2235,9053.04,513.56,4931
2236,9053.13,517.81,4778
2237,9065.88,503.07,4689
2238,9038.92,528.47,4651
2239,9061.97,520.58,4647
2240,9043.24,524.14,4702
2241,9048.76,521.96,4643
2242,9039.22,526.9,4694
2243,9053.59,509.83,4483
2244,9040.0,526.48,4576
2245,9046.32,513.49,4426
2246,9054.59,516.27,4548
2247,9035.95,519.31,4528
2248,9049.7,514.87,4436
2249,9028.26,529.89,4484
2250,9000.09,543.32,4366
2251,9024.1,514.53,4382
2252,9023.99,520.6,4262
2253,9027.98,515.09,4450
2254,9012.98,525.22,4483
2255,9029.81,519.49,4200
2256,9024.42,506.39,4281
2257,9021.69,516.43,4358
2258,9019.4,507.56,4289
2259,9023.8,515.17,4176
2260,9028.09,515.26,4136
2261,9003.34,521.0,4176
2262,9016.55,510.87,4277
2263,9009.62,522.38,4141
2264,9003.8,525.63,4038
2265,9005.29,530.38,4115
2266,9002.84,527.22,4071
2267,9015.56,516.36,4141
2268,8998.25,535.71,4201
2269,8984.92,533.52,4037
2270,8992.91,524.84,4120
2271,8989.01,532.5,3991
2272,8998.56,528.65,3947
2273,9002.29,525.54,4069
2274,8992.85,525.4,3965
2275,8982.58,532.21,4126
2276,8995.22,518.95,3963
2277,8998.2,520.12,3926
2278,8983.32,514.82,3958
2279,9000.63,524.77,3902
2280,8984.98,530.33,3890
2281,8987.85,522.88,3940
2282,8986.72,534.14,3952
2283,8982.22,515.92,3934
2284,9010.16,523.59,3902
2285,8986.1,522.53,3972
2286,8970.34,539.04,3806
2287,8990.52,515.91,3768
2288,8978.82,522.64,3929
2289,8979.05,524.75,3770
2290,8989.24,518.03,3791
2291,8968.3,528.2,3801
2292,8980.17,520.44,3761
2293,8979.79,527.35,3634
2294,8992.54,511.87,3668
2295,8977.65,524.76,3657
2296,8985.49,510.08,3757
2297,8966.7,521.98,3693
2298,8984.03,512.29,3784
2299,8967.53,527.97,3823
2300,8965.53,529.21,3647
2301,8973.45,512.64,3573
2302,8962.59,522.23,3685
2303,8967.04,519.56,3652
2304,8977.24,520.11,3578
2305,8968.42,521.04,3653
2306,8987.84,511.81,3529
2307,8961.3,517.55,3579
2308,8967.34,520.88,3507
2309,8960.86,531.76,3618
2310,8965.6,525.45,3501
2311,8961.59,519.37,3564
2312,8963.06,523.44,3603
2313,8961.77,519.42,3494
2314,8966.08,522.67,3329
2315,8962.55,524.46,3476
2316,8970.91,508.56,3379
2317,8957.97,520.76,3373
2318,8966.36,511.77,3526
2319,8961.42,516.17,3352
2320,8954.88,520.78,3344
2321,8963.25,513.61,3338
2322,8948.58,520.77,3467
2323,8926.99,527.13,3448
2324,8938.65,525.94,3301
2325,8963.29,507.17,3353
2326,8944.49,522.45,3292
2327,8943.35,529.44,3165
2328,8945.58,509.95,3228
2329,8958.05,497.79,3309
2330,8942.38,515.66,3230
2331,8936.8,520.32,3312
2332,8929.9,519.57,3275
2333,8943.14,517.54,3101
2334,8945.62,523.37,3123
2335,8933.11,515.59,3185
2336,8923.95,528.16,3249
2337,8929.25,509.98,3304
2338,8940.61,517.51,3115
2339,8930.25,519.59,3037
2340,8934.77,522.0,3320
2341,8928.99,514.77,3098
2342,8922.62,519.12,3121
2343,8915.42,522.89,2994
2344,8912.93,520.46,2957
2345,8918.53,508.0,3077
2346,8908.35,522.68,3070
2347,8907.84,517.2,3196
2348,8908.68,530.85,2997
2349,8929.97,507.22,3006
2350,8913.23,524.62,2825
2351,8916.6,521.48,2901
2352,8894.82,516.67,2930
2353,8904.29,523.67,2895
2354,8912.0,511.68,2983
2355,8907.72,523.2,2827
2356,8903.12,520.42,2906
2357,8919.53,508.06,2933
2358,8901.72,522.14,2846
2359,8907.14,527.81,2908
2360,8883.99,528.62,2719
2361,8902.75,521.42,2794
2362,8891.91,535.81,2728
2363,8898.67,520.32,2725
2364,8906.47,520.46,2769
2365,8892.48,533.3,2674
2366,8885.08,525.37,2722
2367,8907.51,522.36,2768
2368,8890.41,529.48,2598
2369,8890.56,525.27,2690
2370,8887.0,527.77,2669
2371,8893.79,523.24,2591
2372,8891.52,511.45,2686
2373,8887.5,540.07,2655
2374,8874.0,529.21,2646
2375,8904.61,529.68,2540
2376,8882.33,549.48,2443
2377,8870.03,527.81,2626
2378,8874.12,537.54,2567
2379,8873.36,530.68,2608
2380,8857.78,550.23,2433
2381,8868.45,539.3,2440
2382,8859.85,539.33,2519
2383,8867.08,536.05,2528
2384,8867.35,540.72,2523
2385,8866.63,539.34,2384
2386,8853.74,545.1,2515
2387,8877.6,534.42,2450
2388,8852.98,542.14,2512
2389,8859.67,530.49,2365
2390,8833.76,556.35,2242
2391,8846.47,548.46,2301
2392,8864.63,544.67,2379
2393,8864.88,548.99,2437
2394,8860.44,539.51,2320
2395,8854.74,530.22,2392
2396,8850.36,560.85,2359
2397,8846.81,561.53,2367
2398,8845.26,533.01,2359
2399,8842.32,554.45,2222
2400,8866.39,565.6,2307
2401,8830.78,549.71,2286
2402,8846.05,537.93,2264
2403,8822.18,559.73,2216
2404,8852.28,545.09,2205
2405,8846.45,539.87,2218
2406,8835.28,558.04,2161
2407,8823.81,577.08,2196
2408,8839.34,558.61,2127
2409,8831.68,561.83,2116
2410,8832.91,572.98,2285
2411,8826.95,568.5,2166
2412,8813.67,559.44,2070
2413,8841.41,569.58,2137
2414,8832.09,539.75,2171
2415,8831.28,547.73,2107
2416,8826.37,548.38,2017
2417,8814.32,567.77,2130
2418,8823.94,554.75,2022
2419,8823.12,556.41,2077
2420,8824.01,583.2,2036
2421,8796.36,580.42,2018
2422,8805.79,567.77,2031
2423,8824.76,570.88,2132
2424,8828.44,546.65,2001
2425,8813.75,568.86,1920
2426,8795.9,577.23,1990
2427,8807.25,572.23,2023
2428,8820.13,585.2,1975
2429,8789.73,577.44,2011
2430,8790.27,568.96,1989
2431,8803.2,548.06,1946
2432,8796.23,581.15,1834
2433,8811.43,588.04,1986
2434,8797.69,572.56,1921
2435,8794.51,556.56,1942
2436,8795.73,584.59,1866
2437,8796.36,566.42,1965
2438,8781.8,573.45,1865
2439,8808.47,564.65,1861
2440,8814.87,609.01,1831
2441,8797.84,581.08,1899
2442,8773.19,556.88,1879
2443,8790.88,568.6,1858
2444,8778.04,569.81,1741
2445,8780.1,597.36,1760
2446,8770.26,577.17,1847
2447,8796.23,604.89,1792
2448,8789.54,590.91,1691
2449,8766.09,588.81,1799
2450,8761.97,569.74,1762
2451,8787.0,607.98,1687
2452,8753.67,575.53,1792
2453,8777.48,572.61,1673
2454,8770.12,589.97,1748
2455,8776.19,595.29,1686
2456,8766.38,610.76,1747
2457,8770.6,579.64,1749
2458,8756.59,594.89,1760
2459,8790.77,593.48,1749
2460,8774.71,585.77,1649
2461,8777.87,591.14,1641
2462,8767.71,589.05,1687
2463,8780.77,604.0,1619
2464,8755.59,610.18,1639
2465,8737.62,596.05,1613
2466,8758.91,612.27,1685
2467,8745.47,596.22,1692
2468,8774.87,584.49,1688
2469,8764.74,598.15,1659
2470,8757.23,599.53,1607
2471,8756.03,597.34,1596
2472,8758.04,605.63,1568
2473,8779.58,612.86,1576
2474,8740.65,604.5,1627
2475,8738.81,615.27,1630
2476,8766.67,608.73,1568
2477,8761.1,605.64,1531
2478,8763.32,597.06,1543
2479,8760.57,636.94,1517
2480,8763.89,629.21,1494
2481,8751.49,606.61,1564
2482,8753.66,617.49,1549
2483,8755.59,611.13,1507
2484,8746.22,608.2,1530
2485,8738.99,636.7,1550
2486,8756.61,613.34,1532
2487,8744.28,616.08,1510
2488,8766.6,625.23,1534
2489,8735.76,607.23,1576
2490,8739.12,587.68,1428
2491,8708.69,599.35,1433
2492,8733.33,611.45,1434
2493,8739.03,597.36,1490
2494,8734.37,631.96,1517
2495,8730.82,617.43,1473
2496,8730.68,635.59,1505
2497,8735.41,624.38,1493
2498,8736.44,599.45,1328
2499,8742.66,614.73,1411
2500,8689.61,623.87,1496
2501,8694.03,616.22,1471
2502,8694.42,613.78,1492
2503,8746.71,639.74,1424
2504,8722.13,621.38,1343
2505,8737.04,619.74,1428
2506,8748.03,613.24,1390
2507,8715.31,637.49,1404
2508,8714.75,602.43,1399
2509,8750.01,645.46,1427
2510,8704.69,637.1,1337
2511,8724.81,652.28,1359
2512,8726.72,630.33,1411
2513,8710.96,648.24,1386
2514,8754.6,648.19,1354
2515,8710.7,636.66,1364
2516,8706.36,617.92,1302
2517,8729.49,618.18,1323
2518,8712.79,640.12,1328
2519,8724.8,651.18,1401
2520,8726.81,663.68,1340
2521,8687.61,616.1,1361
2522,8701.2,636.52,1339
2523,8712.15,625.98,1308
2524,8700.07,628.78,1335
2525,8716.38,619.41,1274
2526,8708.84,666.15,1298
2527,8687.65,657.13,1260
2528,8699.76,647.63,1260
2529,8714.59,635.24,1216
2530,8725.11,667.33,1246
2531,8700.79,660.14,1285
2532,8731.03,653.54,1198
2533,8730.06,661.37,1280
2534,8705.63,649.19,1274
2535,8747.41,672.45,1282
2536,8719.0,655.33,1233
2537,8734.22,649.95,1290
2538,8717.63,640.26,1220
2539,8732.84,667.43,1240
2540,8724.01,660.44,1224
2541,8692.5,647.66,1210
2542,8715.44,665.82,1221
2543,8678.91,651.68,1224
2544,8696.6,665.14,1228
2545,8721.59,685.4,1201
2546,8717.43,700.39,1163
2547,8769.68,705.65,1149
2548,8681.89,633.69,1138
2549,8718.08,696.72,1169
2550,8690.58,648.57,1157
2551,8703.02,698.08,1157
2552,8694.55,654.11,1121
2553,8694.41,673.93,1201
2554,8708.62,653.06,1155
2555,8702.46,692.61,1206
2556,8692.1,673.82,1162
2557,8699.0,676.65,1139
2558,8705.41,662.96,1125
2559,8692.54,676.41,1180
2560,8686.58,656.09,1166
2561,8675.83,645.15,1095
2562,8672.9,677.77,1143
2563,8691.28,662.05,1121
2564,8698.33,671.43,1100
2565,8692.04,651.44,1057
2566,8661.06,685.74,1149
2567,8663.05,646.0,1123
2568,8689.05,699.87,1100
2569,8644.86,674.35,1146
2570,8687.7,692.11,1133
2571,8669.5,687.18,1074
2572,8687.37,700.98,1057
2573,8663.31,687.86,1111
2574,8696.24,701.66,1104
2575,8690.24,679.97,1035
2576,8707.22,698.61,1124
2577,8695.08,699.89,1094
2578,8697.0,690.54,1049
2579,8674.95,671.75,1076
2580,8701.92,707.23,1132
2581,8654.18,714.51,1091
2582,8660.24,695.61,1057
2583,8694.45,714.79,1076
2584,8676.93,670.9,1105
2585,8667.26,678.02,1072
2586,8683.41,719.44,1038
2587,8709.2,728.09,1067
2588,8653.68,690.99,987
2589,8651.61,677.3,1016
2590,8683.3,699.99,1046
2591,8657.18,697.92,992
2592,8659.35,690.17,1057
2593,8646.47,700.69,983
2594,8647.61,713.17,985
2595,8694.88,708.69,1021
2596,8696.68,730.67,1009
2597,8667.14,723.66,1025
2598,8678.34,716.41,1002
2599,8670.91,705.98,959
2600,8631.07,689.07,1013
2601,8689.8,742.43,1018
2602,8705.25,717.19,930
2603,8671.59,675.63,960
2604,8653.32,709.4,1024
2605,8657.2,663.41,990
2606,8674.81,678.0,969
2607,8639.96,711.49,998
2608,8633.14,718.96,1034
2609,8646.14,718.52,1007
2610,8662.5,720.06,942
2611,8751.81,763.77,912
2612,8677.18,727.21,964
2613,8687.13,740.38,948
2614,8674.32,730.25,973
2615,8608.27,679.85,915
2616,8645.59,727.28,965
2617,8673.35,720.03,946
2618,8648.61,699.48,936
2619,8674.4,711.26,965
2620,8669.67,681.35,920
2621,8609.07,685.98,911
2622,8671.14,737.18,927
2623,8677.18,732.71,945
2624,8642.17,712.79,864
2625,8648.03,724.08,951
2626,8639.94,724.68,952
2627,8669.91,750.35,981
2628,8634.17,725.89,914
2629,8611.11,683.04,903
2630,8656.47,740.8,923
2631,8619.33,709.57,889
2632,8658.0,724.47,908
2633,8637.43,710.64,904
2634,8643.55,718.29,952
2635,8662.49,745.76,897
2636,8615.36,704.58,875
2637,8670.56,774.26,892
2638,8610.57,746.0,885
2639,8627.09,710.87,844
2640,8635.37,705.28,915
2641,8635.77,758.53,958
2642,8631.12,739.37,891
2643,8651.91,749.63,864
2644,8621.64,709.15,905
2645,8660.02,724.38,853
2646,8634.66,731.11,842
2647,8606.76,723.31,855
2648,8662.59,758.71,887
2649,8671.3,763.81,871
2650,8640.24,744.74,936
2651,8589.85,727.14,827
2652,8629.57,727.32,837
2653,8670.9,716.53,893
2654,8668.2,746.74,871
2655,8642.38,712.61,839
2656,8655.79,752.4,870
2657,8656.58,784.12,878
2658,8655.62,754.89,922
2659,8665.38,748.54,827
2660,8664.1,719.88,798
2661,8650.64,726.66,848
2662,8658.55,744.66,865
2663,8627.68,752.25,858
2664,8648.15,752.78,865
2665,8639.28,744.83,824
2666,8641.3,769.08,800
2667,8660.69,743.77,845
2668,8611.24,722.83,885
2669,8638.35,737.32,804
2670,8641.75,755.08,823
2671,8660.65,762.53,830
2672,8652.53,729.52,875
2673,8614.96,739.24,822
2674,8640.47,765.3,785
2675,8635.14,796.96,837
2676,8668.38,767.79,849
2677,8606.1,750.6,830
2678,8664.46,746.28,864
2679,8619.8,735.37,774
2680,8643.58,763.3,785
2681,8666.16,783.22,822
2682,8701.99,780.34,848
2683,8660.57,741.48,823
2684,8645.18,742.51,801
2685,8597.94,758.17,789
2686,8648.92,754.34,831
2687,8665.45,775.36,856
2688,8640.49,743.89,777
2689,8630.05,760.05,802
2690,8616.35,772.83,838
2691,8666.75,778.75,810
2692,8638.89,752.14,806
2693,8632.37,779.98,799
2694,8639.25,762.66,816
2695,8641.87,785.45,793
2696,8616.72,722.13,811
2697,8648.91,764.55,805
2698,8663.19,767.82,746
2699,8681.25,761.08,811
2700,8668.66,797.75,802
2701,8627.55,750.54,838
2702,8624.32,730.1,764
2703,8656.72,772.58,784
2704,8655.4,770.45,774
2705,8671.31,805.1,756
2706,8685.88,809.62,757
2707,8601.1,718.21,760
2708,8685.77,821.36,777
2709,8653.03,799.04,797
2710,8612.03,744.43,779
2711,8618.46,782.28,762
2712,8678.76,795.16,756
2713,8592.34,733.81,815
2714,8639.24,807.41,744
2715,8600.29,737.54,772
2716,8650.61,789.33,733
2717,8610.8,778.03,800
2718,8645.92,791.42,711
2719,8615.88,759.65,717
2720,8654.59,793.67,756
2721,8689.73,849.51,744
2722,8647.63,807.3,746
2723,8665.73,841.58,763
2724,8628.14,764.74,760
2725,8641.52,820.06,779
2726,8686.73,821.36,774
2727,8697.65,823.72,718
2728,8658.81,762.2,745
2729,8638.26,833.69,734
2730,8670.61,808.7,710
2731,8686.62,801.96,738
2732,8605.52,760.06,737
2733,8638.41,801.07,717
2734,8667.39,804.37,762
2735,8645.82,825.55,727
2736,8668.31,804.04,720
2737,8628.21,762.1,715
2738,8671.74,815.57,709
2739,8609.69,757.31,695
2740,8630.48,778.58,696
2741,8640.54,788.43,733
2742,8611.09,784.82,725
2743,8631.4,771.91,680
2744,8641.34,795.89,687
2745,8688.92,836.2,688
2746,8632.97,769.49,778
2747,8640.11,793.42,659
2748,8667.49,799.26,683
2749,8636.39,810.82,705
2750,8637.71,795.24,687
2751,8642.25,806.26,697
2752,8580.94,784.5,695
2753,8650.41,779.69,711
2754,8613.93,820.1,717
2755,8633.51,791.31,665
2756,8699.97,834.87,685
2757,8626.31,792.19,680
2758,8558.4,773.38,660
2759,8595.79,832.89,695
2760,8616.59,788.52,690
2761,8699.45,864.66,642
2762,8657.16,818.69,728
2763,8611.04,790.15,719
2764,8630.4,795.83,725
2765,8610.98,785.97,711
2766,8652.59,821.4,677
2767,8688.62,831.08,709
2768,8602.55,812.48,649
2769,8640.96,817.0,685
2770,8687.83,832.44,640
2771,8599.65,801.89,664
2772,8677.82,831.92,660
2773,8577.01,758.86,723
2774,8626.37,796.39,636
